order_id,quantity,item_name,choice_description,item_price,price_num,price_range
1487,1,Chips,Pending,$2.15 ,2.15,cheap
1487,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1488,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1488,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1489,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
1489,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
1489,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
1490,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",$8.49 ,8.49,moderate
1490,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1491,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice]]",$8.49 ,8.49,moderate
1491,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), [Black Beans, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1492,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1492,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1492,1,Chips,Pending,$2.15 ,2.15,cheap
1493,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1493,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1494,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1494,1,Canned Soda,[Sprite],$1.09 ,1.09,cheap
1495,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
1496,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1497,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1497,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
1498,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1498,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1499,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1499,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
1499,1,Carnitas Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.89 ,11.89,pricey
1500,1,Carnitas Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1500,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1501,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1501,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1502,2,Steak Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$23.50 ,23.5,pricey
1503,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 ,8.49,moderate
1503,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1504,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
1504,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1505,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1505,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
1506,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1506,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1507,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1507,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1508,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1508,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
1509,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$17.50 ,17.5,pricey
1509,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1510,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1510,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1510,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1511,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
1511,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
1511,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1511,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1511,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1512,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
1512,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
1513,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1513,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
1514,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1514,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1514,2,Bottled Water,Pending,$3.00 ,3.0,cheap
1514,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
1515,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1515,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
1516,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1516,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
1517,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
1517,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1517,2,Chips and Guacamole,Pending,$8.90 ,8.9,moderate
1518,1,Carnitas Bowl,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$11.48 ,11.48,pricey
1518,1,Canned Soda,[Diet Coke],$1.09 ,1.09,cheap
1519,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1520,1,Barbacoa Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
1520,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1521,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1521,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",$8.75 ,8.75,moderate
1522,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1522,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
1523,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1523,1,Canned Soft Drink,[Nestea],$1.25 ,1.25,cheap
1524,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream]]",$9.25 ,9.25,moderate
1524,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1525,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
1525,1,6 Pack Soft Drink,[Sprite],$6.49 ,6.49,moderate
1526,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1526,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1527,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1527,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
1528,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1528,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1529,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1529,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1530,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
1530,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1530,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1531,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1531,1,Chips,Pending,$2.15 ,2.15,cheap
1532,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 ,8.49,moderate
1532,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 ,8.49,moderate
1533,1,Barbacoa Bowl,"[Fresh Tomato (Mild), [Lettuce, Rice, Cheese]]",$8.69 ,8.69,moderate
1533,2,Chicken Burrito,"[[Lettuce, Rice]]",$16.38 ,16.38,pricey
1533,1,Chicken Burrito,[Rice],$8.19 ,8.19,moderate
1533,1,Chips and Guacamole,Pending,$3.89 ,3.89,cheap
1533,1,Chips and Fresh Tomato Salsa,Pending,$2.29 ,2.29,cheap
1534,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1535,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1535,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1536,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1536,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1537,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1537,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1537,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
1537,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1538,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1538,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1538,1,Chips,Pending,$2.15 ,2.15,cheap
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
1540,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$21.96 ,21.96,pricey
1541,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1541,1,Nantucket Nectar,[Peach Orange],$3.39 ,3.39,cheap
1541,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1541,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1542,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1542,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1543,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1543,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1544,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1544,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1545,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1545,1,Chips,Pending,$2.15 ,2.15,cheap
1546,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
1546,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1547,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1547,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
1547,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
1548,2,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$18.50 ,18.5,pricey
1549,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1549,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1549,1,Chips,Pending,$2.15 ,2.15,cheap
1550,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
1550,2,Canned Soda,[Mountain Dew],$2.18 ,2.18,cheap
1550,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1551,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1551,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1552,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]",$8.99 ,8.99,moderate
1552,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
1553,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]",$11.75 ,11.75,pricey
1553,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1554,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1554,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
1554,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1554,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1555,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1555,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1556,2,Canned Soft Drink,[Coke],$2.50 ,2.5,cheap
1556,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1556,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
1557,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1557,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]",$8.99 ,8.99,moderate
1558,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",$8.75 ,8.75,moderate
1558,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
1559,8,Side of Chips,Pending,$13.52 ,13.52,pricey
1559,2,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Lettuce]]",$16.98 ,16.98,pricey
1559,2,Veggie Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",$16.98 ,16.98,pricey
1559,2,Carnitas Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",$17.98 ,17.98,pricey
1559,2,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",$16.98 ,16.98,pricey
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1561,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1561,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1562,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1562,1,Canned Soda,[Mountain Dew],$1.09 ,1.09,cheap
1562,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1563,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
1563,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 ,9.25,moderate
1563,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1564,1,Barbacoa Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",$8.69 ,8.69,moderate
1564,1,Chicken Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",$8.19 ,8.19,moderate
1565,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1565,1,Chips and Roasted Chili-Corn Salsa,Pending,$2.39 ,2.39,cheap
1566,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1566,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
1567,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1568,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1568,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1569,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1569,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1570,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1570,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1571,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1571,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1572,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1572,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]",$17.50 ,17.5,pricey
1573,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]",$8.75 ,8.75,moderate
1573,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1574,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1574,1,Chips,Pending,$2.15 ,2.15,cheap
1574,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1574,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1575,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]",$8.99 ,8.99,moderate
1575,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
1576,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
1576,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1577,2,Chips,Pending,$4.30 ,4.3,cheap
1578,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1578,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1578,1,Bottled Water,Pending,$1.09 ,1.09,cheap
1578,1,Canned Soda,[Diet Dr. Pepper],$1.09 ,1.09,cheap
1579,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
1579,1,Chips,Pending,$2.15 ,2.15,cheap
1579,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1580,1,Carnitas Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1580,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1580,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1581,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1581,1,Chips,Pending,$2.15 ,2.15,cheap
1581,1,Canned Soft Drink,[Nestea],$1.25 ,1.25,cheap
1582,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1582,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1583,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1583,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
